     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3928500 2446500 11  3  9  10.7  957 150  2.0 8  8.3  97    2   41 361 -380  2
3928500 2446500 11  3 10  11.3  956 182  1.8 7  8.5  98    0   56 354 -381  2
3928500 2446500 11  3 11  12.1  956 205  2.1 7  9.0  99    0   81 350 -382  2
3928500 2446500 11  3 12  13.6  956 244  3.2 6  9.6  97    0  114 348 -383  2
3928500 2446500 11  3 13  12.9  955 248  5.3 5  9.6  95   40  132 336 -384  2
3928500 2446500 11  3 14  11.9  956 279  7.6 6  8.7  91    0   95 332 -386  2
3928500 2446500 11  3 15  12.7  956 267  4.4 7  8.1  85    0   81 344 -387  2
3928500 2446500 11  3 16  11.7  957 288  3.9 7  7.9  84    7   50 346 -385  2
3928500 2446500 11  3 17  11.4  958 273  3.9 5  7.4  82   28    7 330 -380  2
3928500 2446500 11  3 18  10.6  958 250  2.3 5  7.1  81    0    0 315 -376  2
3928500 2446500 11  3 19  10.2  958 247  2.4 6  7.0  84    0    0 317 -374  2
3928500 2446500 11  3 20   9.6  959 289  2.4 6  6.9  85    0    0 318 -371  2
3928500 2446500 11  3 21   9.5  960 280  2.9 5  6.8  87    0    0 309 -369  2
3928500 2446500 11  3 22   8.7  960 256  2.4 7  6.7  88    0    0 313 -366  2
3928500 2446500 11  3 23   8.7  960 233  1.8 7  6.7  91    0    0 325 -364  2
3928500 2446500 11  3 24   7.9  960 244  3.1 7  6.7  92    0    0 324 -362  2
3928500 2446500 11  4  1   7.5  960 269  4.0 8  6.4  93    0    0 328 -360  2
3928500 2446500 11  4  2   7.2  961 227  2.9 8  6.3  93    0    0 333 -358  2
3928500 2446500 11  4  3   7.1  961 241  2.0 7  6.2  93    0    0 327 -357  2
3928500 2446500 11  4  4   7.6  961 249  3.0 6  6.2  92    0    0 316 -358  2
3928500 2446500 11  4  5   7.0  961 240  1.6 6  6.2  92    0    0 310 -357  2
3928500 2446500 11  4  6   7.3  961 255  2.6 7  6.2  93    0    0 314 -357  2
3928500 2446500 11  4  7   7.1  961 247  2.1 7  6.2  93    0    0 319 -356  2
3928500 2446500 11  4  8   6.9  962 252  2.5 8  6.3  95    0    7 325 -356  2
3928500 2446500 11  4  9   6.8  962 267  3.3 8  6.2  96    1   49 330 -357  2
3928500 2446500 11  4 10   6.9  963 284  2.3 8  6.2  96    0   56 331 -359  2
3928500 2446500 11  4 11   7.3  963 289  2.2 8  6.4  97    0   72 331 -360  2
3928500 2446500 11  4 12   8.1  964 287  3.1 6  6.7  97    8  153 320 -361  2
3928500 2446500 11  4 13   8.5  964 280  4.2 5  6.7  93   19  170 300 -363  2
3928500 2446500 11  4 14   9.2  964 290  4.3 4  6.7  91   51  167 286 -365  2
3928500 2446500 11  4 15   9.3  963 284  3.8 4  6.6  86   78  135 283 -365  2
3928500 2446500 11  4 16   8.2  964 291  3.1 5  6.3  86   16   74 290 -363  2
3928500 2446500 11  4 17   7.6  964 271  2.1 7  6.2  89    8   25 307 -360  2
3928500 2446500 11  4 18   7.1  964 280  2.1 8  6.0  90    0    0 321 -355  2
3928500 2446500 11  4 19   7.2  964 297  2.2 6  6.0  90    0    0 315 -351  2
3928500 2446500 11  4 20   7.1  965 306  1.0 6  6.2  93    0    0 302 -350  2
3928500 2446500 11  4 21   6.7  965 294  1.5 6  6.2  95    0    0 301 -350  2
3928500 2446500 11  4 22   6.9  965 302  2.0 7  6.1  94    0    0 306 -351  2
3928500 2446500 11  4 23   7.1  966 293  1.8 7  6.1  93    0    0 312 -351  2
3928500 2446500 11  4 24   7.1  966 296  2.7 5  6.1  92    0    0 299 -350  2
3928500 2446500 11  5  1   6.8  966 295  2.8 6  6.0  92    0    0 292 -350  2
3928500 2446500 11  5  2   6.9  967 307  2.1 6  6.0  93    0    0 297 -349  2
3928500 2446500 11  5  3   6.9  967 304  2.6 7  6.0  93    0    0 303 -350  2
3928500 2446500 11  5  4   6.8  967 309  2.8 7  6.0  93    0    0 310 -350  2
3928500 2446500 11  5  5   7.0  968 309  3.0 5  6.1  94    0    0 298 -350  2
3928500 2446500 11  5  6   6.8  968 317  2.8 5  6.1  94    0    0 286 -350  2
3928500 2446500 11  5  7   6.8  969 324  2.8 7  6.0  94    0    0 298 -350  2
3928500 2446500 11  5  8   6.5  969 326  1.7 7  6.0  95    0   14 311 -350  2
3928500 2446500 11  5  9   7.0  970 326  1.4 7  6.1  95   10   75 312 -351  2
3928500 2446500 11  5 10   7.1  970 327  1.4 6  6.1  94   10  123 308 -353  2
3928500 2446500 11  5 11   7.3  971 336  1.8 7  6.1  92    0  102 309 -354  2
3928500 2446500 11  5 12   7.6  971 341  1.6 6  6.0  89    5  158 311 -356  2
3928500 2446500 11  5 13   7.7  971  23  1.7 6  5.9  87    2  136 306 -359  2
3928500 2446500 11  5 14   7.5  972  37  1.5 6  6.0  88    0   78 306 -361  2
3928500 2446500 11  5 15   7.5  972  38  1.0 7  6.0  90    0   57 311 -361  2
3928500 2446500 11  5 16   7.0  972   3  1.2 7  6.0  90    0   38 315 -359  2
3928500 2446500 11  5 17   6.5  972  88  1.2 7  5.9  92    2   24 315 -354  2
3928500 2446500 11  5 18   5.1  973 103  1.7 7  5.6  93    0    0 312 -348  2
3928500 2446500 11  5 19   4.6  974  67  1.1 7  5.2  94    0    0 309 -342  2
3928500 2446500 11  5 20   4.6  973 111  0.9 8  5.1  94    0    0 314 -338  2
3928500 2446500 11  5 21   4.7  973 141  0.9 6  5.2  94    0    0 308 -335  2
3928500 2446500 11  5 22   4.6  974 123  1.0 7  5.2  94    0    0 302 -333  2
3928500 2446500 11  5 23   4.8  974  91  1.1 7  5.1  93    0    0 307 -331  2
3928500 2446500 11  5 24   4.1  974  75  1.2 7  5.1  94    0    0 306 -330  2
3928500 2446500 11  6  1   4.2  974  71  1.0 7  5.1  96    0    0 306 -330  2
3928500 2446500 11  6  2   4.2  974  82  1.1 7  5.2  96    0    0 305 -331  2
3928500 2446500 11  6  3   3.8  974  48  1.2 8  5.1  96    0    0 309 -333  2
3928500 2446500 11  6  4   3.7  974  73  1.0 7  5.0  97    0    0 308 -335  2
3928500 2446500 11  6  5   4.0  974  84  0.9 7  5.0  96    0    0 304 -334  2
3928500 2446500 11  6  6   3.8  974  77  0.9 5  4.9  94    0    0 293 -333  2
3928500 2446500 11  6  7   3.6  973  89  1.4 7  4.8  94    0    0 292 -334  2
3928500 2446500 11  6  8   3.7  973  71  1.1 8  4.8  94    0    6 306 -337  2
3928500 2446500 11  6  9   3.7  973 102  1.7 8  4.8  94    0   42 311 -339  2
3928500 2446500 11  6 10   4.0  973 116  1.5 8  4.9  94    0   66 310 -344  2
3928500 2446500 11  6 11   4.6  972 101  1.7 6  5.0  93    1  110 301 -352  2
3928500 2446500 11  6 12   5.3  973 113  1.9 6  5.2  92   10  171 292 -359  2
3928500 2446500 11  6 13   6.3  972 167  2.1 5  5.3  89   38  218 289 -365  2
3928500 2446500 11  6 14   6.9  971 130  2.3 4  5.3  85   57  208 280 -368  2
3928500 2446500 11  6 15   7.2  969 147  2.0 4  5.4  82   14  127 276 -368  2
3928500 2446500 11  6 16   6.8  968 131  2.4 5  5.2  80    4   68 282 -364  2
3928500 2446500 11  6 17   5.1  968 110  2.5 5  5.0  82    5   26 283 -357  2
3928500 2446500 11  6 18   3.3  967 106  1.5 5  4.7  87    0    0 279 -348  2
3928500 2446500 11  6 19   2.2  966 118  2.2 2  4.4  90    0    0 262 -342  2
3928500 2446500 11  6 20   1.6  965 123  1.7 3  4.2  91    0    0 251 -340  2
3928500 2446500 11  6 21   1.5  964 113  1.7 3  4.1  91    0    0 254 -338  2
3928500 2446500 11  6 22   1.0  963 102  1.4 2  3.9  90    0    0 249 -337  2
3928500 2446500 11  6 23   0.9  962 125  0.5 2  3.9  90    0    0 243 -337  2
3928500 2446500 11  6 24   1.1  961 113  0.7 4  3.9  91    0    0 252 -338  2
3928500 2446500 11  7  1   0.1  961  96  0.8 2  3.9  92    0    0 251 -340  2
3928500 2446500 11  7  2   0.1  961 113  1.0 2  3.7  93    0    0 238 -342  2
3928500 2446500 11  7  3   0.0  960 118  1.1 3  3.7  93    0    0 242 -344  2
3928500 2446500 11  7  4  -0.3  960 113  0.6 3  3.7  93    0    0 246 -345  2
3928500 2446500 11  7  5  -0.5  960 135  0.8 3  3.6  93    0    0 246 -346  2
3928500 2446500 11  7  6  -0.1  959  68  1.6 5  3.7  93    0    0 257 -348  2
3928500 2446500 11  7  7   0.2  959 134  0.1 5  3.7  92    0    0 268 -349  2
3928500 2446500 11  7  8   0.1  959 107  0.6 6  3.8  94    0    2 275 -349  2
3928500 2446500 11  7  9   0.6  959 122  0.3 7  3.9  96    0   22 286 -349  2
3928500 2446500 11  7 10   1.9  959 119  0.4 7  4.1  94    0   39 295 -348  2
3928500 2446500 11  7 11   2.1  959 110  0.3 7  4.3  94    0   57 297 -347  2
3928500 2446500 11  7 12   3.5  959 320  1.2 7  4.6  94    0   83 298 -349  2
3928500 2446500 11  7 13   3.3  958 251  2.0 7  4.9  95    0   71 299 -351  2
3928500 2446500 11  7 14   3.2  958 264  2.7 8  4.9  97    0   69 304 -351  2
3928500 2446500 11  7 15   4.1  958 288  3.2 8  5.1  97    0   60 311 -351  2
3928500 2446500 11  7 16   4.7  958 275  2.8 7  5.3  96    0   39 308 -350  2
3928500 2446500 11  7 17   5.1  958 301  4.3 8  5.4  95    0   11 308 -347  2
3928500 2446500 11  7 18   4.8  959 286  3.3 8  5.4  94    0    0 313 -344  2
3928500 2446500 11  7 19   5.0  959 275  4.3 8  5.3  94    0    0 313 -341  2
3928500 2446500 11  7 20   5.0  960 285  4.9 8  5.3  93    0    0 313 -339  2
3928500 2446500 11  7 21   4.8  960 288  5.8 7  5.2  91    0    0 307 -336  2
3928500 2446500 11  7 22   4.3  961 277  4.6 8  5.0  91    0    0 304 -333  2
3928500 2446500 11  7 23   4.2  962 290  4.6 8  5.0  91    0    0 309 -331  2
3928500 2446500 11  7 24   4.3  962 287  4.5 6  5.0  92    0    0 297 -331  2
3928500 2446500 11  8  1   4.0  962 276  4.3 8  4.9  92    0    0 296 -331  2
3928500 2446500 11  8  2   3.8  963 276  3.8 8  4.9  92    0    0 307 -331  2
3928500 2446500 11  8  3   3.5  964 274  3.1 7  4.8  92    0    0 301 -332  2
3928500 2446500 11  8  4   3.4  965 273  2.6 7  4.7  92    0    0 295 -331  2
3928500 2446500 11  8  5   3.4  965 236  2.8 6  4.6  91    0    0 287 -330  2
3928500 2446500 11  8  6   3.4  966 259  2.7 7  4.6  90    0    0 287 -330  2
3928500 2446500 11  8  7   2.8  966 230  3.2 6  4.6  92    0    0 287 -331  2
3928500 2446500 11  8  8   2.7  966 265  2.2 8  4.5  93    0    8 292 -331  2
3928500 2446500 11  8  9   3.1  967 239  1.9 8  4.5  92   14   56 305 -332  2
3928500 2446500 11  8 10   3.6  968 267  3.1 6  4.6  90   17  101 294 -334  2
3928500 2446500 11  8 11   4.0  968 268  3.9 7  4.6  89    0   88 290 -338  2
3928500 2446500 11  8 12   4.6  968 252  3.7 7  4.7  86    0   88 297 -342  2
3928500 2446500 11  8 13   4.8  968 239  4.3 7  4.7  85    1  114 297 -344  2
3928500 2446500 11  8 14   5.3  967 255  4.9 5  4.6  81   64  135 287 -345  2
3928500 2446500 11  8 15   5.7  966 243  3.8 4  4.4  75  115   88 272 -345  2
3928500 2446500 11  8 16   5.3  966 220  4.1 6  4.3  73   41   59 275 -342  2
3928500 2446500 11  8 17   4.9  965 234  3.4 8  4.2  74    4   17 292 -337  2
3928500 2446500 11  8 18   4.4  965 212  3.3 8  4.2  76    0    0 300 -330  2
3928500 2446500 11  8 19   4.1  964 201  3.5 7  4.2  78    0    0 294 -325  2
3928500 2446500 11  8 20   4.3  963 204  4.1 7  4.2  77    0    0 290 -323  2
3928500 2446500 11  8 21   4.5  962 203  4.6 7  4.2  77    0    0 290 -322  2
3928500 2446500 11  8 22   4.7  960 202  5.3 7  4.2  75    0    0 292 -322  2
3928500 2446500 11  8 23   5.1  958 200  5.1 7  4.3  76    0    0 301 -322  2
3928500 2446500 11  8 24   5.5  956 197  4.4 8  4.6  78    0    0 303 -323  2
3928500 2446500 11  9  1   5.9  976 195  3.2 8  5.0  82    0    0 313 -322  2
3928500 2446500 11  9  2   6.2  975 189  2.3 8  5.3  85    0    0 318 -321  2
3928500 2446500 11  9  3   6.4  975 187  1.4 7  5.5  88    0    0 312 -321  2
3928500 2446500 11  9  4   6.4  974 185  1.4 7  5.5  88    0    0 307 -320  2
3928500 2446500 11  9  5   6.3  973 189  1.3 7  5.5  88    0    0 306 -320  2
3928500 2446500 11  9  6   6.2  973 188  1.3 8  5.5  89    0    0 308 -319  2
3928500 2446500 11  9  7   6.2  973 186  1.3 7  5.5  90    0    0 306 -319  2
3928500 2446500 11  9  8   6.1  972 184  1.3 7  5.5  90    0    4 298 -318  2
3928500 2446500 11  9  9   6.1  972 179  2.0 7  5.4  88    1   52 295 -318  2
3928500 2446500 11  9 10   6.6  971 224  1.8 7  5.3  85   24  127 293 -320  2
3928500 2446500 11  9 11   7.3  971 197  2.0 6  5.2  81   67  185 289 -329  2
3928500 2446500 11  9 12   8.3  971 221  2.0 5  5.3  77  121  211 283 -342  2
3928500 2446500 11  9 13   8.4  970 222  2.1 5  5.4  76  121  214 281 -352  2
3928500 2446500 11  9 14   9.6  970 225  2.2 4  5.5  74  143  180 280 -357  2
3928500 2446500 11  9 15   9.1  969 247  2.1 4  5.6  73   79  143 279 -357  2
3928500 2446500 11  9 16   8.1  968 237  3.0 7  5.7  78   31   80 287 -353  2
3928500 2446500 11  9 17   7.1  967 263  1.4 7  5.6  83    0    7 294 -346  2
3928500 2446500 11  9 18   6.8  968 273  1.2 7  5.5  85    0    0 293 -338  2
3928500 2446500 11  9 19   6.0  968 232  1.1 7  5.4  87    0    0 294 -332  2
3928500 2446500 11  9 20   6.1  968 222  0.8 7  5.4  88    0    0 293 -328  2
3928500 2446500 11  9 21   5.2  968 260  0.7 7  5.3  89    0    0 294 -325  2
3928500 2446500 11  9 22   4.4  968 235  0.8 7  5.2  94    0    0 293 -323  2
3928500 2446500 11  9 23   4.8  968 196  0.6 6  5.2  94    0    0 290 -321  2
3928500 2446500 11  9 24   4.8  968 245  0.9 6  5.1  92    0    0 287 -320  2
3928500 2446500 11 10  1   3.8  968 228  1.0 5  5.0  92    0    0 282 -320  2
3928500 2446500 11 10  2   3.1  968 227  1.0 3  4.7  93    0    0 268 -319  2
3928500 2446500 11 10  3   2.3  967 181  0.7 1  4.6  95    0    0 249 -319  2
3928500 2446500 11 10  4   2.4  967 189  1.3 1  4.5  96    0    0 239 -317  2
3928500 2446500 11 10  5   2.6  967 158  1.0 2  4.4  93    0    0 245 -316  2
3928500 2446500 11 10  6   1.3  967 233  1.0 3  4.2  92    0    0 252 -315  2
3928500 2446500 11 10  7   1.4  967 187  0.9 3  4.1  93    0    0 255 -315  2
3928500 2446500 11 10  8   0.4  967 140  1.0 2  4.0  94    2   13 248 -315  2
3928500 2446500 11 10  9   1.0  968 110  1.4 1  4.0  97   55   58 238 -315  2
3928500 2446500 11 10 10   3.8  968 103  1.3 1  4.4  93  141   96 237 -317  2
3928500 2446500 11 10 11   6.1  968 115  1.7 2  4.9  87  177  132 248 -322  2
3928500 2446500 11 10 12   7.4  967 154  1.5 5  5.2  81   95  187 270 -333  2
3928500 2446500 11 10 13   8.5  966 172  1.3 6  5.3  76  104  191 287 -346  2
3928500 2446500 11 10 14   9.5  966 122  1.3 6  5.5  74   81  172 292 -353  2
3928500 2446500 11 10 15  10.4  965 113  2.1 4  5.7  71  122  109 285 -354  2
3928500 2446500 11 10 16  10.2  964  98  1.8 7  5.8  71   50   70 288 -350  2
3928500 2446500 11 10 17   8.8  963 101  1.6 7  5.7  73    0    6 294 -342  2
3928500 2446500 11 10 18   7.1  962 114  0.9 6  5.4  78    0    0 285 -333  2
3928500 2446500 11 10 19   6.4  962 145  1.2 7  5.3  82    0    0 282 -329  2
3928500 2446500 11 10 20   6.1  961 170  1.2 8  5.2  84    0    0 292 -328  2
3928500 2446500 11 10 21   5.9  960 237  0.7 8  5.1  84    0    0 297 -327  2
3928500 2446500 11 10 22   6.0  960 253  1.0 8  5.2  84    0    0 296 -325  2
3928500 2446500 11 10 23   6.4  961 152  1.2 8  5.3  85    0    0 299 -324  2
3928500 2446500 11 10 24   6.7  961 146  1.3 8  5.4  85    0    0 303 -324  2
3928500 2446500 11 11  1   7.2  960 126  1.5 8  5.5  84    0    0 307 -324  2
3928500 2446500 11 11  2   6.3  960 210  0.9 6  5.4  84    0    0 300 -327  2
3928500 2446500 11 11  3   6.8  959 168  0.8 6  5.4  85    0    0 294 -332  2
3928500 2446500 11 11  4   6.3  958 195  0.4 7  5.5  86    0    0 301 -336  2
3928500 2446500 11 11  5   6.0  958 227  0.4 8  5.6  90    0    0 310 -338  2
3928500 2446500 11 11  6   6.9  957 179  0.6 8  5.7  90    0    0 318 -341  2
3928500 2446500 11 11  7   7.2  956 227  0.7 7  5.8  87    0    0 318 -343  2
3928500 2446500 11 11  8   7.2  956 239  1.0 7  5.8  87    0    1 317 -346  2
3928500 2446500 11 11  9   7.5  956 229  0.8 8  6.0  89    0   15 323 -348  2
3928500 2446500 11 11 10   7.6  956 152  0.9 7  6.3  92    0   31 326 -351  2
3928500 2446500 11 11 11   7.8  955 118  0.6 7  6.6  95    0   47 322 -355  2
3928500 2446500 11 11 12   8.7  954 173  1.1 6  7.0  96    0   50 317 -359  2
3928500 2446500 11 11 13   9.8  954 164  1.6 6  7.4  96    0   86 309 -360  2
3928500 2446500 11 11 14  10.6  954 327  1.5 6  7.9  95   10  153 305 -360  2
3928500 2446500 11 11 15  11.2  953 188  1.0 6  8.1  93    0   68 302 -360  2
3928500 2446500 11 11 16  11.2  953 182  0.8 6  8.2  93    0   40 300 -360  2
3928500 2446500 11 11 17  11.0  952 172  1.4 7  8.2  93    0    5 314 -361  2
3928500 2446500 11 11 18  11.8  952 152  1.7 8  8.2  91    0    0 343 -361  2
3928500 2446500 11 11 19  11.4  953 179  2.4 7  8.1  89    0    0 347 -361  2
3928500 2446500 11 11 20  12.0  953 155  2.8 7  8.0  87    0    0 339 -360  2
3928500 2446500 11 11 21  12.2  953 193  3.5 7  7.8  84    0    0 340 -360  2
3928500 2446500 11 11 22  11.6  953 176  2.3 7  7.8  84    0    0 339 -360  2
3928500 2446500 11 11 23  11.1  954 193  2.9 7  7.7  87    0    0 338 -360  2
3928500 2446500 11 11 24  10.9  955 164  2.7 7  7.6  88    0    0 338 -361  2
3928500 2446500 11 12  1  10.2  955 171  2.8 7  7.5  89    0    0 336 -361  2
3928500 2446500 11 12  2  10.0  955 219  1.4 6  7.3  90    0    0 328 -360  2
3928500 2446500 11 12  3  10.0  955 134  1.4 7  7.2  89    0    0 327 -360  2
3928500 2446500 11 12  4   8.5  954 243  1.3 7  7.0  91    0    0 331 -359  2
3928500 2446500 11 12  5   8.8  955 146  1.0 7  6.9  93    0    0 328 -359  2
3928500 2446500 11 12  6   8.6  955 144  1.0 7  6.8  92    0    0 327 -358  2
3928500 2446500 11 12  7   8.6  955 210  0.8 8  6.8  92    0    0 331 -358  2
3928500 2446500 11 12  8   8.4  956 218  0.3 8  6.9  94    0    2 336 -358  2
3928500 2446500 11 12  9   8.5  957 249  0.9 7  7.0  95    0   19 328 -358  2
3928500 2446500 11 12 10   9.0  958 151  0.3 7  7.2  97    0   65 322 -359  2
3928500 2446500 11 12 11   9.4  958 322  1.1 7  7.4  96    0   77 323 -360  2
3928500 2446500 11 12 12   9.7  958 359  1.3 7  7.5  95    0   75 325 -361  2
3928500 2446500 11 12 13   9.2  959 316  2.0 7  7.5  95    0   70 325 -361  2
3928500 2446500 11 12 14   9.0  959 309  2.9 7  7.3  96    0   58 325 -362  2
3928500 2446500 11 12 15   8.7  960 305  2.8 7  7.1  95    0   49 325 -362  2
3928500 2446500 11 12 16   8.3  961 324  1.7 8  6.9  95    0   32 330 -360  2
3928500 2446500 11 12 17   8.0  962 317  1.9 6  6.7  94    0   12 323 -358  2
3928500 2446500 11 12 18   7.7  963 283  1.9 6  6.5  94    0    0 313 -356  2
3928500 2446500 11 12 19   7.6  964 270  1.5 7  6.3  92    0    0 317 -355  2
3928500 2446500 11 12 20   7.6  965 266  1.1 7  6.2  91    0    0 322 -354  2
3928500 2446500 11 12 21   7.6  966 298  1.2 8  6.2  91    0    0 327 -353  2
3928500 2446500 11 12 22   7.5  966 192  0.6 8  6.3  92    0    0 332 -352  2
3928500 2446500 11 12 23   7.3  967 272  1.2 8  6.3  93    0    0 332 -352  2
3928500 2446500 11 12 24   7.4  968 280  1.1 8  6.2  93    0    0 333 -351  2
3928500 2446500 11 13  1   7.0  968 277  1.3 6  6.1  92    0    0 322 -350  2
3928500 2446500 11 13  2   6.7  969 248  0.8 7  5.9  92    0    0 315 -350  2
3928500 2446500 11 13  3   6.0  969 281  1.2 8  5.8  93    0    0 323 -350  2
3928500 2446500 11 13  4   6.4  970 293  0.9 8  5.7  92    0    0 327 -350  2
3928500 2446500 11 13  5   6.2  970 271  0.7 8  5.7  91    0    0 326 -350  2
3928500 2446500 11 13  6   6.3  970 298  0.6 8  5.6  90    0    0 325 -349  2
3928500 2446500 11 13  7   5.7  971 315  1.0 7  5.5  91    0    0 318 -349  2
3928500 2446500 11 13  8   5.9  971 327  1.0 6  5.5  92    0    2 308 -349  2
3928500 2446500 11 13  9   6.0  972 343  1.5 7  5.6  92    7   41 311 -349  2
3928500 2446500 11 13 10   5.7  973 330  2.0 6  5.4  91   30   73 310 -351  2
3928500 2446500 11 13 11   6.0  973 331  2.3 6  5.3  89    3  101 304 -354  2
3928500 2446500 11 13 12   6.3  974 354  1.3 7  5.3  86    0   82 308 -359  2
3928500 2446500 11 13 13   6.4  974  31  1.1 6  5.1  82    0   82 307 -364  2
3928500 2446500 11 13 14   6.6  974 346  1.9 7  5.0  80    0   64 306 -367  2
3928500 2446500 11 13 15   6.0  974  24  1.7 7  5.1  83    0   73 309 -366  2
3928500 2446500 11 13 16   5.9  974  51  1.5 8  5.2  86    0   33 311 -362  2
3928500 2446500 11 13 17   6.0  975  57  0.9 8  5.2  86    0    1 313 -356  2
3928500 2446500 11 13 18   5.9  975  50  0.4 8  5.1  85    0    0 312 -352  2
3928500 2446500 11 13 19   5.7  976  47  0.6 5  5.1  86    0    0 297 -350  2
3928500 2446500 11 13 20   5.0  975  18  0.3 6  5.1  88    0    0 286 -348  2
3928500 2446500 11 13 21   4.6  976  38  0.6 5  4.9  88    0    0 284 -346  2
3928500 2446500 11 13 22   4.5  976  39  0.9 6  4.8  88    0    0 284 -346  2
3928500 2446500 11 13 23   4.2  977  70  0.7 6  4.8  89    0    0 289 -345  2
3928500 2446500 11 13 24   3.2  977  40  0.8 6  4.6  89    0    0 288 -344  2
3928500 2446500 11 14  1   3.5  977 295  1.0 6  4.5  91    0    0 289 -345  2
3928500 2446500 11 14  2   0.9  977 112  0.4 5  4.4  96    0    0 282 -346  2
3928500 2446500 11 14  3   2.2  978  53  0.9 7  4.4  99    0    0 287 -347  2
3928500 2446500 11 14  4   2.5  978  52  1.1 6  4.6  98    0    0 296 -347  2
3928500 2446500 11 14  5   3.2  978  58  0.6 6  4.6  95    0    0 291 -348  2
3928500 2446500 11 14  6   1.7  978 101  0.7 5  4.5  96    0    0 284 -348  2
3928500 2446500 11 14  7   1.9  978 124  0.6 7  4.4  98    0    0 288 -348  2
3928500 2446500 11 14  8   1.4  979 300  0.9 7  4.3  98    0    6 299 -348  2
3928500 2446500 11 14  9   2.0  979  65  0.9 7  4.4  99   15   39 300 -348  2
3928500 2446500 11 14 10   3.7  980  74  1.0 6  4.6  96   42   76 297 -351  2
3928500 2446500 11 14 11   4.8  980  55  1.0 6  4.9  91   26  116 295 -357  2
3928500 2446500 11 14 12   5.6  980 113  1.2 7  5.0  88    0   99 303 -365  2
3928500 2446500 11 14 13   6.0  979 118  1.6 7  5.1  86    0   72 309 -371  2
3928500 2446500 11 14 14   6.2  979 134  2.2 8  5.1  84    0   68 314 -374  2
3928500 2446500 11 14 15   6.1  978 114  2.1 7  5.0  83    0   54 312 -372  2
3928500 2446500 11 14 16   5.5  978 113  2.1 8  5.0  84    0   35 310 -370  2
3928500 2446500 11 14 17   4.9  978 104  1.8 7  5.0  88    0    5 307 -365  2
3928500 2446500 11 14 18   4.7  978  89  2.0 5  5.0  90    0    0 289 -357  2
3928500 2446500 11 14 19   3.6  978 113  1.8 6  5.0  94    0    0 282 -349  2
3928500 2446500 11 14 20   3.9  978  56  1.5 6  4.9  96    0    0 285 -345  2
3928500 2446500 11 14 21   3.3  978  53  1.6 5  4.9  96    0    0 279 -343  2
3928500 2446500 11 14 22   4.3  978  72  1.1 6  4.9  94    0    0 279 -342  2
3928500 2446500 11 14 23   3.0  978  44  1.1 6  4.8  94    0    0 283 -340  2
3928500 2446500 11 14 24   2.0  978 295  0.8 5  4.5  96    0    0 274 -339  2
3928500 2446500 11 15  1   2.4  977  56  1.1 3  4.4  96    0    0 260 -337  2
3928500 2446500 11 15  2   2.4  977 272  1.0 6  4.5  97    0    0 264 -337  2
3928500 2446500 11 15  3   3.1  977 292  1.2 8  4.8  99    0    0 287 -338  2
3928500 2446500 11 15  4   3.8  977  72  1.4 8  5.0  99    0    0 297 -339  2
3928500 2446500 11 15  5   4.0  977  16  1.9 8  5.1  98    0    0 297 -339  2
3928500 2446500 11 15  6   4.1  976  86  2.5 8  5.1  98    0    0 297 -338  2
3928500 2446500 11 15  7   3.8  976  83  2.1 8  5.2  99    0    0 296 -337  2
3928500 2446500 11 15  8   3.7  976 101  2.6 8  5.1 100    0    3 296 -337  2
3928500 2446500 11 15  9   5.6  976 103  2.6 8  5.3  96    0   36 299 -338  2
3928500 2446500 11 15 10   6.0  976 130  2.5 7  5.4  91    0   54 298 -344  2
3928500 2446500 11 15 11   6.4  976 153  3.0 7  5.4  88    0   45 294 -354  2
3928500 2446500 11 15 12   6.8  976 165  2.9 8  5.4  86    0   55 298 -366  2
3928500 2446500 11 15 13   7.2  975  92  3.4 8  5.4  84    0   55 301 -377  2
3928500 2446500 11 15 14   7.3  975 103  3.1 8  5.5  83    0   61 300 -384  2
3928500 2446500 11 15 15   7.1  974  94  3.3 8  5.4  83    0   47 298 -383  2
3928500 2446500 11 15 16   5.8  974  94  3.0 8  5.3  86    0   29 294 -376  2
3928500 2446500 11 15 17   6.4  973  91  3.0 8  5.3  87    0    3 291 -367  2
3928500 2446500 11 15 18   5.6  973 105  2.8 8  5.2  86    0    0 291 -357  2
3928500 2446500 11 15 19   5.3  973 116  2.6 8  5.1  88    0    0 288 -350  2
3928500 2446500 11 15 20   6.4  973 174  2.6 8  5.1  85    0    0 288 -344  2
3928500 2446500 11 15 21   6.4  973 148  2.6 8  5.1  82    0    0 290 -342  2
3928500 2446500 11 15 22   6.0  973 164  2.4 8  5.0  81    0    0 290 -344  2
3928500 2446500 11 15 23   5.9  973 161  2.2 8  4.9  81    0    0 290 -346  2
3928500 2446500 11 15 24   6.0  973 163  2.4 7  4.8  80    0    0 288 -346  2
3928500 2446500 11 16  1   5.7  972 171  2.0 7  4.8  80    0    0 284 -345  2
3928500 2446500 11 16  2   5.7  972 196  2.3 8  4.8  81    0    0 288 -345  2
3928500 2446500 11 16  3   5.3  972 196  2.0 8  4.7  81    0    0 290 -343  2
3928500 2446500 11 16  4   5.3  972 235  1.5 8  4.7  81    0    0 290 -342  2
3928500 2446500 11 16  5   4.6  972 260  1.9 8  4.6  82    0    0 289 -340  2
3928500 2446500 11 16  6   3.5  971 252  1.6 8  4.6  86    0    0 286 -339  2
